time / s,Au,Au(I)Cl2-,Au(II)Cl4^2-,Au(III)Cl4-,Au2Cl6^2-,Cl,Cl-,Cl2,Cl2-,Cl2O,Cl2O2,Cl2O3,Cl2O4,Cl3-,ClO,ClO-,ClO2,ClO2-,ClO3,ClO3-,ClOH-,H,H+,H2,H2O,H2O2,HCl,HClO,HClO2,HO2,HO2-,HO3,O,O-,O2,O2-,O3,O3-,O4,OH,OH-,eh-
0.02783921446472575,0.013105927201044107,4.701611244646771e-05,4.379344556513173e-05,8.162149231869628e-07,0.0034012235130107395,2.452225901642165e-05,0.029316870174388297,2.8692076469372046e-07,0.00032332648647350105,4.746264891464054e-19,4.293083079054785e-09,3.2712332857194533e-15,3.8677350005467433e-22,6.384154177896604e-05,4.885676601299352e-07,7.062021265027737e-15,4.98550745739898e-13,6.11196616833073e-09,1.1792897674786119e-21,1.4015899986080885e-07,3.893360066163788e-05,4.0697945164996386e-05,0.02681934344212402,0.3137282477985232,55.09902577678102,0.11785745817884259,0.029100458304743348,3.6238187516422686e-10,8.600152171145675e-09,0.010681336979141191,1.1381140920023731e-05,4.6689819854088306e-07,1.9878289735753164e-13,8.430959509463852e-08,0.10106280385826302,6.616473620159381e-05,7.77338410891164e-09,1.2154329581174714e-08,2.1310037820894282e-23,0.0020563029011351664,2.8305065819158247e-05,3.24115544420301e-05
0.028831584269823272,0.01322227278257379,4.787387403838503e-05,4.379525763422886e-05,8.028999269277132e-07,0.003342627592913125,2.456262929329842e-05,0.029464619849848366,2.897219629180519e-07,0.0003251586563938621,4.829570530243572e-19,4.33028757426501e-09,3.3107816661533153e-15,3.88146255433369e-22,6.45204602365216e-05,4.905355820903154e-07,7.088218091480651e-15,5.025500272979006e-13,6.163726961760772e-09,1.1786796055765205e-21,1.4102879114797247e-07,3.9080935803981755e-05,4.0644830617820177e-05,0.026853279655045866,0.31385960263621027,55.098816277148856,0.11781717761940057,0.02929671718561163,3.65778960178113e-10,8.683960196918154e-09,0.010690313890721326,1.1357588762516415e-05,4.650521957804681e-07,1.9855275369365332e-13,8.40330530530046e-08,0.10120004425934324,6.612333887394701e-05,7.738656824119456e-09,1.2116147612982578e-08,2.1385678094900308e-23,0.0020539613783576204,2.8256405114358074e-05,3.239644545690654e-05
0.029823954074920795,0.013327520953959178,4.865829500562288e-05,4.380103563487384e-05,7.908295007731618e-07,0.003289614442949261,2.4598868379943342e-05,0.02959822689244534,2.9226221098764854e-07,0.00032681437168526414,4.905683631089732e-19,4.3639567866744095e-09,3.3466771570964214e-15,3.8937473638049343e-22,6.513673132696335e-05,4.923093839257852e-07,7.111889429352086e-15,5.061668296746929e-13,6.210560088471762e-09,1.1781058262406268e-21,1.418132382845405e-07,3.9213873381990806e-05,4.059698553585491e-05,0.026883933675777957,0.31397816515116345,55.09862679079905,0.11778098192166384,0.0294743081204147,3.688576351430205e-10,8.759930725420033e-09,0.010698400930017905,1.1336391428215032e-05,4.6339190282081366e-07,1.9834545976793044e-13,8.37842468397987e-08,0.10132396635965817,6.608594695031179e-05,7.707444781462075e-09,1.2081784815230089e-08,2.1453369637520904e-23,0.002051849877451601,2.821257444065713e-05,3.2382801599387375e-05
0.02999775061002942,0.01334488479119932,4.8788491790193626e-05,4.380238775903669e-05,7.888357506360081e-07,0.0032808677467498757,2.4604825418589527e-05,0.029620266065356976,2.9268211590743645e-07,0.00032708728938551685,4.918301001499494e-19,4.369530445487051e-09,3.3526273814792143e-15,3.8957608872594463e-22,6.523862167674802e-05,4.926016215500451e-07,7.11580212079237e-15,5.0676459511654e-13,6.21831006761603e-09,1.1780090770586672e-21,1.4194247151976218e-07,3.9235771719578574e-05,4.0589110298521775e-05,0.026888988037963853,0.313997716031406,55.098595518100495,0.11777503162161332,0.029503610642727898,3.6936682835001924e-10,8.772511205937765e-09,0.010699733048306705,1.1332904188809228e-05,4.6311874007664914e-07,1.983113389195672e-13,8.374332358119066e-08,0.10134439720104826,6.607978250256053e-05,7.702313792393916e-09,1.2076131102855817e-08,2.146446367729392e-23,0.0020515020305535525,2.8205359822603023e-05,3.238055212219902e-05
0.030171547145138044,0.01336194314236131,4.891660153543227e-05,4.3803818293262144e-05,7.868764999395192e-07,0.0032722747806544898,2.461066837651753e-05,0.02964191564469272,2.930945963026955e-07,0.000327355417810457,4.930712308082768e-19,4.37499711699544e-09,3.35846847163253e-15,3.8977357941155222e-22,6.533874897237059e-05,4.928885556588578e-07,7.119642434795402e-15,5.073514514685028e-13,6.225914873902027e-09,1.1779135807023986e-21,1.4206942514558602e-07,3.925727784178221e-05,4.0581378021812824e-05,0.026893951777436302,0.31401691059681575,55.09856480194647,0.1177691924628822,0.029532399497281533,3.698667443008783e-10,8.784861141438319e-09,0.010701040438736351,1.1329480737952147e-05,4.6285066612421794e-07,1.9827783996270566e-13,8.370314966976137e-08,0.10136446014672529,6.607372859420335e-05,7.697277689362345e-09,1.2070581325811228e-08,2.1475344606540105e-23,0.002051160507142685,2.8198276690576487e-05,3.237834307449088e-05
0.03034534368024667,0.013378700922257921,4.904265996778485e-05,4.3805319563351216e-05,7.849511530643594e-07,0.0032638330735284054,2.461640195988357e-05,0.029663182520955195,2.934999807127734e-07,0.0003276187819243528,4.942924528406431e-19,4.380366696503742e-09,3.364207431382576e-15,3.899673269317449e-22,6.543716609510242e-05,4.931702155272921e-07,7.123412216190106e-15,5.079277353832479e-13,6.23338198673772e-09,1.177819344216489e-21,1.4219408170353666e-07,3.927839689139306e-05,4.0573787330503276e-05,0.02689882693273218,0.3140357582117735,55.098534630442735,0.11776346179831515,0.02956068236308268,3.7035797657240683e-10,8.796991680049175e-09,0.010702323894025525,1.1326120254689286e-05,4.6258756363666317e-07,1.982449541542819e-13,8.366371756641119e-08,0.10138416307531384,6.606778234643578e-05,7.692335314862883e-09,1.2065133641862822e-08,2.1486019809048856e-23,0.0020508251746691217,2.819132306958596e-05,3.237617365185077e-05
0.030519140215355293,0.013395162993266024,4.9166693630725844e-05,4.380689261193745e-05,7.830591861725003e-07,0.003255540180652038,2.462202797556719e-05,0.02968407303607649,2.938983576548005e-07,0.000327877455771859,4.954940331363901e-19,4.385642165558242e-09,3.3698483060245327e-15,3.901573660154912e-22,6.553389521831884e-05,4.934467397453148e-07,7.12711491881783e-15,5.084938338198903e-13,6.240718345135516e-09,1.1777263029799167e-21,1.423164587483984e-07,3.9299135162148303e-05,4.056633518161134e-05,0.026903615080936177,0.3140542681657163,55.09850499102024,0.11775783786467245,0.029588467288262383,3.7084068516869024e-10,8.808913055828388e-09,0.01070358398004361,1.13228215567474e-05,4.6232931806342964e-07,1.9821266901470812e-13,8.362501238007863e-08,0.10140351352676143,6.606194235876813e-05,7.687484801193824e-09,1.205978613645113e-08,2.1496490925772206e-23,0.002050495907616537,2.818449644288106e-05,3.237404301568558e-05
0.03086673328557254,0.01342722525969175,4.9408835228465267e-05,4.381024083133205e-05,7.793726186483364e-07,0.003239388145814333,2.4632967481285126e-05,0.029724757242810804,2.9467468347385953e-07,0.00032838113908592375,4.978392047974186e-19,4.395919799644965e-09,3.380844596650426e-15,3.9052659698424585e-22,6.572243001051098e-05,4.939849272022981e-07,7.13432621730786e-15,5.095964570689348e-13,6.255010495809121e-09,1.1775436519781014e-21,1.425546383983514e-07,3.933950299016997e-05,4.055183420255057e-05,0.02691293790084713,0.31409030381350567,55.09844726389141,0.1177469002680075,0.029642585696729673,3.7178127698902736e-10,8.832146260715325e-09,0.010706036102366942,1.1316403920258556e-05,4.6182696005324686e-07,1.9814984711799494e-13,8.35497168698119e-08,0.10144118739721461,6.605057180882995e-05,7.678050901487091e-09,1.2049382572169123e-08,2.1516835319592484e-23,0.0020498550356633223,2.8171212805063845e-05,3.236989476207422e-05
0.03121432635578979,0.013458165186753563,4.964321326505812e-05,4.3813829689142994e-05,7.758129834754714e-07,0.0032238009786537984,2.464350155061972e-05,0.02976401341548714,2.954243683162325e-07,0.00032886703956640055,5.00108457935209e-19,4.4058410580664566e-09,3.3914682166672968e-15,3.9088176385066093e-22,6.590454098596491e-05,4.945037801546981e-07,7.14128445417632e-15,5.10660558058095e-13,6.268806335923114e-09,1.1773655731992502e-21,1.4278428368277077e-07,3.9378429024134484e-05,4.0537857345561103e-05,0.026921930876598048,0.31412505873326246,55.09839155775465,0.1177363653362786,0.029694813755991287,3.7268949562013736e-10,8.854583923735119e-09,0.010708399773852396,1.1310219763577326e-05,4.6134295643702745e-07,1.9808929715817223e-13,8.347716786002932e-08,0.10147752491140849,6.603960383667116e-05,7.668963740716332e-09,1.2039357554590002e-08,2.153640463180724e-23,0.002049237129231321,2.815840945375585e-05,3.2365893573260605e-05
0.031561919426007036,0.013488016435671456,4.9870006959201534e-05,4.3817625135069175e-05,7.723766363379784e-07,0.0032087617777982694,2.4653644140682744e-05,0.02980188469562013,2.961481703132748e-07,0.000329335702430225,5.023035405911871e-19,4.4154161941750906e-09,3.4017292861065264e-15,3.9122337703995854e-22,6.608040730516352e-05,4.950039083488915e-07,7.147997028991636e-15,5.116872813335209e-13,6.282120080295053e-09,1.1771920904199008e-21,1.430056764030948e-07,3.94159587510354e-05,4.052438760810745e-05,0.02693060418276767,0.3141585727305551,55.098337812129856,0.11772621940971775,0.02974520784235482,3.735662649821963e-10,8.87624803567666e-09,0.010710677848622688,1.130426138334145e-05,4.6087669674063747e-07,1.9803094529679226e-13,8.340727424555773e-08,0.10151256748869261,6.602902597981579e-05,7.660211611934097e-09,1.2029698591125177e-08,2.1555227025799977e-23,0.002048641458118936,2.814607077914972e-05,3.23620348987483e-05
0.032135104670941744,0.01353494175952415,5.02278446325628e-05,4.3824259037817366e-05,7.669708778880932e-07,0.0031851195829630395,2.466954656988447e-05,0.0298614101415805,2.972869538758094e-07,0.0003300721470630238,5.057655102764195e-19,4.430473968513848e-09,3.4178818347868296e-15,3.917582728061885e-22,6.635718935721905e-05,4.957891643408064e-07,7.158547421392519e-15,5.133013858343397e-13,6.3030556573955305e-09,1.1769160586902322e-21,1.4335334969573843e-07,3.94749013455071e-05,4.0503244018763734e-05,0.026944231951548946,0.31421122016146236,55.09825332606242,0.11771030676484784,0.02982443340277671,3.749455330720016e-10,8.910335387276473e-09,0.0107142540963501,1.1294911241649504e-05,4.6014516830054825e-07,1.9793935215567422e-13,8.329760758427852e-08,0.10156762101178615,6.601240623632528e-05,7.646483910825638e-09,1.2014541444584221e-08,2.1584698731485568e-23,0.0020477060603321666,2.81267029114778e-05,3.235597259541142e-05
0.03270828991587645,0.01357914427505202,5.0566396672415126e-05,4.383125242599629e-05,7.618744259700809e-07,0.0031628481007110344,2.468448028945631e-05,0.02991747376336268,2.9836075629053317e-07,0.0003307655478995965,5.090391097837856e-19,4.44466466338352e-09,3.433122165841517e-15,3.922598242155467e-22,6.661827274616217e-05,4.965278250861381e-07,7.168483960399944e-15,5.148219781392867e-13,6.322784013639508e-09,1.176652438593525e-21,1.4368046385703136e-07,3.953036479646858e-05,4.048336104920412e-05,0.026957061873540508,0.3142607734090788,55.09817374264944,0.11769535790784902,0.0298990702380811,3.762458946266949e-10,8.942480534550764e-09,0.010717617491252773,1.1286121673259745e-05,4.5945765838170183e-07,1.9785322265465168e-13,8.319453066063782e-08,0.10161944420522312,6.599676011021707e-05,7.63358646023066e-09,1.2000293145211233e-08,2.1612332985977652e-23,0.0020468260253247096,2.81084901075002e-05,3.235026584525329e-05
0.03328147516081116,0.01362078265798415,5.088662429758648e-05,4.3838504254625946e-05,7.570697455547477e-07,0.00314186757185825,2.4698507057559785e-05,0.029970278230722198,2.993732388450761e-07,0.00033141844838924743,5.121338680278573e-19,4.458038052554243e-09,3.447500609274794e-15,3.9273026195670563e-22,6.686453126757937e-05,4.972227243865673e-07,7.177842641393547e-15,5.162544898556954e-13,6.3413746482203406e-09,1.1764009741743076e-21,1.43988259652202e-07,3.9582558542488215e-05,4.0464661335249155e-05,0.02696914128338444,0.31430741742553636,55.09809877602451,0.11768131201538214,0.029969384797209512,3.774718195635952e-10,8.972792674315812e-09,0.010720781056513487,1.1277857923121593e-05,4.588114201564466e-07,1.9777222120950484e-13,8.309763327764295e-08,0.10166822950375293,6.598202978443918e-05,7.621466973145493e-09,1.198689733489249e-08,2.1638252798969996e-23,0.0020459980010192327,2.8091361441818084e-05,3.234489348731577e-05
0.03385466040574587,0.013659998814966889,5.118939010259589e-05,4.3845927279390884e-05,7.525411431676013e-07,0.0031221066632531554,2.4711681970641543e-05,0.030020004764656674,3.0032767929488413e-07,0.00033203312251510307,5.150584918917627e-19,4.470638585131213e-09,3.4610621282837462e-15,3.9317152636979905e-22,6.709674737988717e-05,4.978763892184304e-07,7.186655542743095e-15,5.176037673561244e-13,6.358889617008378e-09,1.1761613373660126e-21,1.44277841391239e-07,3.9631669738141574e-05,4.0447075800533304e-05,0.026980512487447757,0.3143513174296917,55.09802817060427,0.11766811481342555,0.030035615397407414,3.786273065024614e-10,9.00136937571288e-09,0.01072375642004345,1.1270088965485563e-05,4.5820400285130504e-07,1.9769604818273165e-13,8.300654930123666e-08,0.10171414886310551,6.596816357211149e-05,7.610078794721751e-09,1.197430370169002e-08,2.1662565075921855e-23,0.0020452189932488735,2.807525358281086e-05,3.233983661154544e-05
0.03479334369672698,0.013719328423433827,5.164959626212605e-05,4.385825624841648e-05,7.45683570713031e-07,0.003092209020241608,2.4731548221625557e-05,0.03009522412076114,3.0177321504312615e-07,0.0003329626028375279,5.195014450750702e-19,4.4897111127927855e-09,3.4816150153170216e-15,3.9383574902042563e-22,6.744858519305492e-05,4.988638183001379e-07,7.199985938783016e-15,5.196452436853572e-13,6.385398373764558e-09,1.1757935920761199e-21,1.4471537384815626e-07,3.97058841924692e-05,4.0420519295335725e-05,0.02699770574121278,0.3144176771300362,55.09792135273831,0.11764820700024328,0.03013582662006043,3.8037703986678875e-10,9.044654011396087e-09,0.010728250156829409,1.1258361239165086e-05,4.5728730288480865e-07,1.975810206979385e-13,8.286907386200968e-08,0.10178356837648762,6.594719878471481e-05,7.592898024424729e-09,1.1955293020131747e-08,2.1699161268775966e-23,0.0020440419996210803,2.8050928990077194e-05,3.233219155605578e-05
0.03573202698770809,0.013773058400672148,5.2068615839038134e-05,4.387056972842992e-05,7.394666670915823e-07,0.0030651314735458783,2.4749471168136743e-05,0.030163332487530257,3.0308395212527525e-07,0.0003338038866562159,5.2354405983782595e-19,4.506993234518648e-09,3.5002653322586003e-15,3.9443380603822213e-22,6.776775700848666e-05,4.997565047922565e-07,7.212055602581242e-15,5.214942200218656e-13,6.409416159664462e-09,1.175455201302099e-21,1.4511101814078097e-07,3.9773005585444827e-05,4.0396519404177326e-05,0.027013265848681293,0.3144777158178356,55.09782461644864,0.11763023830557962,0.030226591945819913,3.819633027183988e-10,9.083906738122351e-09,0.01073231184437021,1.1247767147038662e-05,4.5645945658197906e-07,1.974770711363005e-13,8.274490954466588e-08,0.10184638290715896,6.592822637250399e-05,7.577388780417591e-09,1.1938120170410065e-08,2.17321116192115e-23,0.002042977705341392,2.802894657637215e-05,3.232527366877646e-05
0.0366707102786892,0.013821694979034063,5.2449758350322573e-05,4.388266197898302e-05,7.338337380268707e-07,0.0030406193834487285,2.4765639485064936e-05,0.03022497497114452,3.042717678398667e-07,0.00033456503509663913,5.272190001148733e-19,4.522644904369616e-09,3.5171780110699573e-15,3.9497233316307115e-22,6.805711418567963e-05,5.005633030124821e-07,7.222978951208765e-15,5.231680558245856e-13,6.431165991227947e-09,1.1751445439444955e-21,1.4546866982934603e-07,3.983369178765306e-05,4.037483545785079e-05,0.027027342468182104,0.3145320160808396,55.097737050169165,0.117614021998638,0.03030876298377325,3.834005555653579e-10,9.119481959567993e-09,0.010735982051450873,1.1238199106306364e-05,4.5571198745236954e-07,1.9738315592639085e-13,8.263278899796009e-08,0.10190319972310605,6.591106359327339e-05,7.563390422092244e-09,1.1922610708079303e-08,2.1761781844301347e-23,0.002042015614801865,2.8009085768093896e-05,3.231901613885235e-05
0.03760939356967031,0.013865702479676506,5.279613770019495e-05,4.389438167163719e-05,7.287325463000535e-07,0.0030184391342023592,2.4780223634861226e-05,0.030280742819415347,3.053476172199087e-07,0.0003352534249595074,5.305569156345038e-19,4.536813247301719e-09,3.532505732702863e-15,3.954572849182877e-22,6.831929195370967e-05,5.012922791666387e-07,7.23286087477827e-15,5.246826850675939e-13,6.450852899779624e-09,1.1748599153854535e-21,1.4579188118574504e-07,3.9888542961334146e-05,4.0355248608499024e-05,0.02704007245582133,0.3145811100361849,55.09765781785874,0.11759938907642828,0.030383121314409223,3.847021253815767e-10,9.15170675542854e-09,0.010739297687432153,1.1229559459580029e-05,4.5503720867840993e-07,1.9729832625070824e-13,8.253156255852397e-08,0.10195457378774708,6.589554336903296e-05,7.550757513575413e-09,1.190860628780458e-08,2.178850008913471e-23,0.002041146162487972,2.799114601479864e-05,3.231335790036759e-05
0.039515036383579935,0.013942514621355625,5.3404164343454236e-05,4.391661684897489e-05,7.19818802007097e-07,0.0029797223893249947,2.4805576895361946e-05,0.030378064540736986,3.072278978174715e-07,0.00033645424877796055,5.36412024739573e-19,4.5615574039445515e-09,3.559315191907399e-15,3.9629846286696483e-22,6.877772288404687e-05,5.025623150984804e-07,7.250105049871222e-15,5.273265870389641e-13,6.485231123032368e-09,1.1743551097202147e-21,1.4635511248324317e-07,3.998414805941243e-05,4.032113628173582e-05,0.027062276346523882,0.3146667142888958,55.097519522093926,0.11757393863380779,0.03051292702629739,3.8697643825819674e-10,9.208033383484564e-09,0.010745073046723543,1.1214519599317643e-05,4.5386292641908494e-07,1.9715059387756728e-13,8.235538195354835e-08,0.10204416459001545,6.586847430628842e-05,7.528782438182506e-09,1.1884227800617931e-08,2.1834843927769608e-23,0.002039631007243707,2.795990288203813e-05,3.23034902198315e-05
0.041420679197489554,0.014005120411035044,5.390299272508023e-05,4.3936423150932616e-05,7.125442724128862e-07,0.0029481638144082454,2.4826145031598855e-05,0.03045737049012848,3.0876272914622014e-07,0.0003374323076454136,5.412113452983855e-19,4.581738577970881e-09,3.581218972814918e-15,3.9697917273291507e-22,6.915213572766497e-05,5.035952612923116e-07,7.26415623385872e-15,5.294817125881393e-13,6.513266222658927e-09,1.1739362958652355e-21,1.4681332143917052e-07,4.006194502891638e-05,4.029340352392878e-05,0.02708035920716452,0.3147364058496301,55.09740680257965,0.11755328000134999,0.030618742331017877,3.888324770671628e-10,9.254018260503276e-09,0.010749769142847188,1.1202298914933857e-05,4.529091061921058e-07,1.9703049601479303e-13,8.221225782903854e-08,0.10211711153659497,6.584643083555006e-05,7.51094177893292e-09,1.186441932842717e-08,2.187234654772406e-23,0.0020383983431285775,2.7934503323151804e-05,3.229545542198709e-05
0.043326322011399174,0.014056069826031515,5.4311110500151315e-05,4.395367260522047e-05,7.066179506957468e-07,0.002922479386455983,2.484282032637354e-05,0.03052190005596899,3.1001331895126197e-07,0.0003382278189160636,5.451355074685179e-19,4.59817084896904e-09,3.599079013430921e-15,3.975297866614069e-22,6.945734590878394e-05,5.044344197812115e-07,7.275588514789726e-15,5.31235674379363e-13,6.53609113034218e-09,1.173590395584986e-21,1.471856341511292e-07,4.012517386064062e-05,4.027088077545881e-05,0.02709506579969694,0.314793068841924,55.097315068961905,0.11753652367029693,0.030704867449650973,3.9034449574739215e-10,9.291491023069187e-09,0.010753583554503891,1.119237832242233e-05,4.5213504093034407e-07,1.9693296437586114e-13,8.209609275293451e-08,0.10217642784619735,6.582850415397594e-05,7.496469047178468e-09,1.184833929699548e-08,2.1902681257064483e-23,0.0020373966785086567,2.791387580337067e-05,3.228892178510786e-05
0.04523196482530879,0.014097465717975073,5.464410912963748e-05,4.396842266709972e-05,7.017988506509172e-07,0.0029016099756849585,2.4856328027400175e-05,0.030574322885799872,3.110303938590217e-07,0.0003388738749432671,5.483357179050897e-19,4.6115274860908986e-09,3.613612454788742e-15,3.979749887864207e-22,6.970565456144489e-05,5.051152853484307e-07,7.284875485561983e-15,5.326608147116866e-13,6.554642369974235e-09,1.173306107482677e-21,1.474877591295624e-07,4.017649278439251e-05,4.0252611210185756e-05,0.02710700865206146,0.314839073127463,55.097240535258905,0.11752294535716462,0.0307748504720596,3.9157399805264727e-10,9.321969519761026e-09,0.010756678007874974,1.1184333895175663e-05,4.515075148347943e-07,1.968538532542021e-13,8.200191028906738e-08,0.10222459039509062,6.581394712017814e-05,7.484739875135788e-09,1.1835300460426076e-08,2.1927208248295345e-23,0.0020365837972862702,2.7897143854392944e-05,3.228361660658639e-05
0.04713760763921841,0.01413106608790041,5.491537116930847e-05,4.3980900273815324e-05,6.978844881719805e-07,0.0028846698780750574,2.486726377074581e-05,0.030616868933230214,3.11856616148598e-07,0.0003393980685179666,5.5094123806364875e-19,4.622372796671876e-09,3.625424610280018e-15,3.983349363387035e-22,6.990742947257094e-05,5.056672850692388e-07,7.292412522035331e-15,5.338176397187915e-13,6.5697045531919746e-09,1.1730732489937856e-21,1.4773273849633562e-07,4.021811029262804e-05,4.0237802812960005e-05,0.027116698242506808,0.314876390660304,55.09718003674371,0.11751194899072365,0.030831659549410993,3.925726598355516e-10,9.346730887324358e-09,0.010759186462625654,1.117781540264696e-05,4.5099912568440607e-07,1.9678973159247535e-13,8.192560261644022e-08,0.10226366145921591,6.58021370933961e-05,7.475240098945146e-09,1.1824735052767496e-08,2.194703835094838e-23,0.0020359246597395856,2.788358196671557e-05,3.22793127861859e-05
0.04904325045312803,0.014158327748519816,5.5136082848985304e-05,4.39913531024196e-05,6.947067963490931e-07,0.0028709250543539474,2.487611865567193e-05,0.03065138567469565,3.1252740229494244e-07,0.00033982324536221015,5.530604944815472e-19,4.631174489214233e-09,3.635018109521586e-15,3.986260312017664e-22,7.007128380123973e-05,5.061147323962305e-07,7.298526865482954e-15,5.347562455449535e-13,6.581927844958183e-09,1.1728829158367586e-21,1.4793133357347055e-07,4.025185291442854e-05,4.022580112809141e-05,0.02712455726761888,0.3149066534887166,55.09713095084022,0.11750304286622416,0.030877754725399505,3.933833605151652e-10,9.366835052836513e-09,0.010761219636425772,1.1172533584450466e-05,4.5058725387458884e-07,1.967377644188892e-13,8.186377793590968e-08,0.10229534806802636,6.57925585312515e-05,7.467545448815303e-09,1.1816174161062154e-08,2.196307513209991e-23,0.002035390288669521,2.7872590615654067e-05,3.227582233702285e-05
0.05094889326703765,0.014180440924693888,5.5315517440891914e-05,4.4000042753175104e-05,6.921280703735356e-07,0.0028597756935071213,2.4883289525990424e-05,0.03067938179582249,3.130717892068046e-07,0.00034016804256981325,5.547828984452942e-19,4.638315562878684e-09,3.6428062555967966e-15,3.98861534915522e-22,7.020428768796847e-05,5.064774073460818e-07,7.303486011471211e-15,5.355176115418015e-13,6.591844534208238e-09,1.1727276097389605e-21,1.4809231595066786e-07,4.027920757503347e-05,4.021607462877268e-05,0.027130930349742698,0.31493119133324154,55.09709113479539,0.11749582906777907,0.030915146694018507,3.940412442387803e-10,9.383151763339247e-09,0.010762867482600628,1.1168253837901987e-05,4.502535653033788e-07,1.9669564953113604e-13,8.181368667176179e-08,0.10232104150790301,6.578479121535458e-05,7.461312514016971e-09,1.1809237490118402e-08,2.1976049241836264e-23,0.002034957112061181,2.7863682969843468e-05,3.2272992029923254e-05
0.05285453608094727,0.014198371471940176,5.5461279923900184e-05,4.4007230166429584e-05,6.900363444063345e-07,0.0028507349907977604,2.4889096511932576e-05,0.030702081297886676,3.1351339015586637e-07,0.00034044756803860055,5.561817350875649e-19,4.644106936098246e-09,3.649125483666466e-15,3.9905209569480346e-22,7.031219579018422e-05,5.067713062091746e-07,7.307506818963645e-15,5.361349767879015e-13,6.5998866243742455e-09,1.1726010875538292e-21,1.482227782043997e-07,4.0301378088547855e-05,4.020819340334433e-05,0.027136096885709577,0.3149510817570568,55.09705884955884,0.11748998641084998,0.030945467425230813,3.9457487755971947e-10,9.3963882465566e-09,0.010764202774640375,1.1164786530571604e-05,4.49983250284139e-07,1.9666152502685021e-13,8.177310698671564e-08,0.10234186936006236,6.577849453983514e-05,7.456264003030411e-09,1.1803617662770865e-08,2.1986547370364222e-23,0.0020346060467322457,2.7856465281551462e-05,3.2270697679083255e-05
0.05526869790304097,0.014216293727085473,5.560719703891509e-05,4.401452834775641e-05,6.879449502532725e-07,0.002841698301271484,2.4894894218713612e-05,0.03072476920482304,3.139549430447345e-07,0.00034072691896961836,5.575817822088081e-19,4.649896562786198e-09,3.655445312460296e-15,3.9924222725242416e-22,7.042010594795785e-05,5.070649220933035e-07,7.311525547473115e-15,5.367520701997099e-13,6.60792607359143e-09,1.172474118803068e-21,1.483531217522202e-07,4.032352982239343e-05,4.020032064204831e-05,0.027141260022311525,0.314970957480011,55.09702657911716,0.11748415225480546,0.03097577531797671,3.9510842401362523e-10,9.409623774641697e-09,0.010765536687433347,1.1161323408532306e-05,4.4971328450313e-07,1.966274376004132e-13,8.173257846447717e-08,0.10236268250426835,6.57722021349533e-05,7.451222647354675e-09,1.1798004645179765e-08,2.1997021788638223e-23,0.00203425529884485,2.784925540961302e-05,3.226840492816225e-05
0.057682859725134664,0.014230009009270492,5.57190958554941e-05,4.4020241363469984e-05,6.863438319375986e-07,0.0028347826548185437,2.4899325023556903e-05,0.030742130544009396,3.142930013704753e-07,0.00034094064925135306,5.58655008585018e-19,4.6543279244983974e-09,3.660285301806008e-15,3.9938743345217417e-22,7.050273801801244e-05,5.072894640949799e-07,7.314600656395575e-15,5.372243168767741e-13,6.6140791492885594e-09,1.1723765286334586e-21,1.4845281150528937e-07,4.034047328499536e-05,4.019430030827694e-05,0.027145210361878225,0.3149861629908597,55.0970018831496,0.1174796929259132,0.03099896992081019,3.955168839111912e-10,9.41975752138987e-09,0.010766556794521688,1.115867552960113e-05,4.4950689639525694e-07,1.966013712768541e-13,8.170159276622049e-08,0.10237860559140544,6.57673879627977e-05,7.447369003868968e-09,1.1793713012228776e-08,2.2005021345063727e-23,0.002033987024509618,2.784374201232775e-05,3.226665085212341e-05
0.06009702154722836,0.014240499645524677,5.580469945876655e-05,4.4024606922470476e-05,6.851190753624926e-07,0.002829492964488926,2.4902711887912107e-05,0.03075540947180643,3.1455160621045266e-07,0.00034110412525041004,5.594763465568472e-19,4.657717779773561e-09,3.6639875374618584e-15,3.9949835097257057e-22,7.0565949682038e-05,5.074611945203992e-07,7.316952693132802e-15,5.375855335283893e-13,6.618786159499282e-09,1.1723016362309038e-21,1.4852904678104884e-07,4.035343162914832e-05,4.0189696975979444e-05,0.027148231464034986,0.3149977910618395,55.096982994357376,0.11747628382902735,0.03101671164275115,3.9582933877322666e-10,9.427509506155229e-09,0.010767336806540628,1.1156651076106825e-05,4.493490997440282e-07,1.9658144011414853e-13,8.167790294862464e-08,0.102390783024854,6.576370609411646e-05,7.444423072454989e-09,1.1790431781218668e-08,2.2011131603265658e-23,0.00203378187645177,2.783952634044698e-05,3.226530936302951e-05
0.06251118336932206,0.014248532443182606,5.587053533859716e-05,4.4028119885902576e-05,6.841805553377129e-07,0.002825442360499911,2.4905301417969847e-05,0.030765576933432355,3.147497787114116e-07,0.0003412292419027058,5.601066904946152e-19,4.660313977930758e-09,3.666827252924977e-15,3.995831724078328e-22,7.06144084675174e-05,5.075925273026762e-07,7.318753597980968e-15,5.378621556566868e-13,6.622390537636167e-09,1.1722441952512948e-21,1.4858738326874647e-07,4.036334513665685e-05,4.018617519907924e-05,0.02715054460209809,0.31500669310501606,55.09696852905905,0.11747367725756411,0.03103029710300598,3.9606875111050483e-10,9.433451021497828e-09,0.010767933633446778,1.1155102362174776e-05,4.4922842104900525e-07,1.965661924389348e-13,8.165978218530108e-08,0.10240010503484427,6.576088738801515e-05,7.442169935260859e-09,1.1787921722098617e-08,2.2015804961084814e-23,0.00203362488341227,2.7836300978768e-05,3.226428247214285e-05
